0154WC|EAH-WC|0.005|0.000|0.000|0.000|0.00|0
0154WD|EAH-WD|0.005|0.000|0.000|0.000|0.00|0
0154WE|EAH-WE|0.010|0.005|0.005|-0.005|-50.00|229
2097|EASTLND|0.105|0.105|0.105|0.000|0.00|2,300
5259|EATECH|0.435|0.435|0.435|0.000|0.00|1,050
2143|ECM|0.290|0.000|0.000|0.000|0.00|0
3557|ECOFIRS|0.300|0.295|0.300|0.000|0.00|590
3557WC|ECOFIRS-WC|0.020|0.020|0.020|0.000|0.00|1,000
0059|ECOHLDS|0.275|0.280|0.280|+0.005|+1.82|485
5253|ECONBHD|0.440|0.445|0.450|+0.010|+2.27|31,646
5253WA|ECONBHD-WA|0.110|0.110|0.115|+0.005|+4.55|500
8206|ECOWLD|0.950|0.945|0.945|-0.005|-0.53|312
8206CQ|ECOWLD-CQ|0.005|0.000|0.000|0.000|0.00|0
